https://genesys.wd1.myworkdayjobs.com/en-US/Genesys/job/Virtual-Office-California/HR-Share-Services--Director_JR110250-1	2026-04-20	workday-genesys	Director, HR Shared Services	Genesys	added
https://genesys.wd1.myworkdayjobs.com/en-US/Genesys/job/Amsterdam-Flexible/Services-Engagement-Director_JR109331-2	2026-04-20	workday-genesys	Services Engagement Director	Genesys	added
https://genesys.wd1.myworkdayjobs.com/en-US/Genesys/job/Sao-Paulo-Brazil/AI-Transformation-Engagement-Lead_JR110782-2	2026-04-20	workday-genesys	AI Transformation Engagement Lead	Genesys	added
https://genesys.wd1.myworkdayjobs.com/en-US/Genesys/job/Sao-Paulo-Brazil/Director-HR--LATAM_JR110729	2026-04-20	workday-genesys	Director HR, LATAM	Genesys	added
https://fis.wd5.myworkdayjobs.com/en-US/SearchJobs/job/US-FL-JAX-347/Director--Client-Success_JR0306357	2026-04-20	workday-fis-global	Director, Client Success	FIS Global	added
https://ryan.wd1.myworkdayjobs.com/en-US/RyanCareers/job/Dallas/Federal-Income-Tax-Director--Senior-Manager--Manager--Senior-Consultant_R0017367-1	2026-04-20	workday-ryan-llc-houston	Federal Income Tax - Director or Senior Manager	Ryan LLC (Houston)	added
https://bakertilly.wd5.myworkdayjobs.com/en-US/BTCareers/job/USA-NY-New-York-City-66-Hudson-Blvd-E/Principal--Digital-Transformation_JR104875	2026-04-20	workday-bakertilly	Principal, Digital Transformation	BakerTilly	added
https://bakertilly.wd5.myworkdayjobs.com/en-US/BTCareers/job/USA-IL-Remote/Director--State---Local-Tax--Indirect-Tax_JR104984	2026-04-20	workday-bakertilly	Director, State & Local Tax- Indirect Tax	BakerTilly	added
