https://www.five9.com/about/careers/job-detail?gh_jid=5590960004	Five9	Senior Mid-Market Account Director	United States (Remote)	greenhouse-api-five9	2026-04-27
https://www.five9.com/about/careers/job-detail?gh_jid=5430777004	Five9	Strategic Sales Director - Midwest/Southeast	United States (Remote)	greenhouse-api-five9	2026-04-27
https://job-boards.greenhouse.io/twilio/jobs/7848921	Twilio	HRBP Director, Global Sales 	Remote - US	greenhouse-api-twilio	2026-04-27
https://ringcentral.wd1.myworkdayjobs.com/job/Belmont-California/AI-Product-Marketing-Director_R077416	RingCentral	Director, AI Product Marketing	Belmont, California	workday-api-ringcentral-RingCentral_Careers	2026-04-27
https://ringcentral.wd1.myworkdayjobs.com/job/Belmont-California/Senior-Manager--Revenue-FP-A_R077680	RingCentral	Senior Manager/Director, Revenue FP&A	Belmont, California	workday-api-ringcentral-RingCentral_Careers	2026-04-27
https://ringcentral.wd1.myworkdayjobs.com/job/Remote-New-York/Director--Immigration-Counsel_R077833	RingCentral	Director, Immigration Counsel	Remote New York	workday-api-ringcentral-RingCentral_Careers	2026-04-27
https://ringcentral.wd1.myworkdayjobs.com/job/Belmont-California/Senior-Manager--FP-A_R077262	RingCentral	Director, FP&A	Belmont, California	workday-api-ringcentral-RingCentral_Careers	2026-04-27
https://ringcentral.wd1.myworkdayjobs.com/job/Belmont-California/Director--IT-Infrastructure--Full-Time--Multiple-Openings-_R077792	RingCentral	Director, IT Infrastructure (Full Time; Multiple Openings)	Belmont, California	workday-api-ringcentral-RingCentral_Careers	2026-04-27
https://job-boards.greenhouse.io/celonis/jobs/7627021003?gh_jid=7627021003	Celonis	Partner Sales Director - US Public Sector	Remote, US, Virginia	greenhouse-api-celonis	2026-04-27
https://job-boards.greenhouse.io/celonis/jobs/7711291003?gh_jid=7711291003	Celonis	 Principal Enterprise Architect (public sector)	Remote, US, Washington DC	greenhouse-api-celonis	2026-04-27
https://fis.wd5.myworkdayjobs.com/job/US-NY-NYC-OVA-FLR62/Sr-Director--Strategy---Planning---Client-Office_JR0306429	FIS Global	Sr. Director, Strategy & Planning - Client Office	US NY NYC OVA FLR62	workday-api-fis-SearchJobs	2026-04-27
https://fis.wd5.myworkdayjobs.com/job/US-NY-NYC-OVA-FLR62/Pre-Sales-Representative-Sr-Lead--Solutions-Architecture_JR0306572	FIS Global	Pre-Sales Representative Sr Lead, Solutions Architecture	2 Locations	workday-api-fis-SearchJobs	2026-04-27
https://fis.wd5.myworkdayjobs.com/job/US-WI-MKE-4900/Sr-Director--Commercial-Product-Management_JR0306358	FIS Global	Sr Director, Commercial Product Management	US WI MKE 4900	workday-api-fis-SearchJobs	2026-04-27
https://fis.wd5.myworkdayjobs.com/job/US-FL-JAX-347/Senior-Director-of-Engineering--Front-End-Platform_JR0303601	FIS Global	Senior Director of Engineering, Front End Platform	US FL JAX 347	workday-api-fis-SearchJobs	2026-04-27
https://fis.wd5.myworkdayjobs.com/job/US-FL-JAX-347/VP-of-Engineering--Identity---Access-Management-Platform_JR0303604	FIS Global	VP of Engineering, Identity & Access Management Platform	US FL JAX 347	workday-api-fis-SearchJobs	2026-04-27
https://fis.wd5.myworkdayjobs.com/job/US-FL-JAX-347/VP-of-Engineering--API---Event-Management-Platform_JR0303600	FIS Global	VP of Engineering, API & Event Management Platform	US FL JAX 347	workday-api-fis-SearchJobs	2026-04-27
https://fis.wd5.myworkdayjobs.com/job/US-FL-JAX-347/Senior-Director-of-Engineering--Quality-Platform_JR0303602	FIS Global	Senior Director of Engineering, Quality Platform	US FL JAX 347	workday-api-fis-SearchJobs	2026-04-27
https://fis.wd5.myworkdayjobs.com/job/US-GA-ATL-201-STE-900/Presales-Solutions-Architect--Lead---Capital-Markets_JR0306746	FIS Global	Presales Solutions Architect, Lead – Capital Markets	2 Locations	workday-api-fis-SearchJobs	2026-04-27
https://fis.wd5.myworkdayjobs.com/job/US-FL-JAX-347/Director--Client-Success_JR0306357	FIS Global	Director, Client Success	US FL JAX 347	workday-api-fis-SearchJobs	2026-04-27
https://fis.wd5.myworkdayjobs.com/job/IND-BNGL-FL2-3-TWR-3/Senior-Director-of-Engineering--Configuration-Management-Platform_JR0303904-1	FIS Global	Senior Director of Engineering, Configuration Management Platform	IND BNGL FL2-3 TWR 3	workday-api-fis-SearchJobs	2026-04-27
https://fis.wd5.myworkdayjobs.com/job/GBR-LNDN-10-FLR-5/Engineer-Principal--Artificial-Intelligence---Machine-Learning_JR0305401	FIS Global	Head of AI Engineering, Commercial	GBR LNDN 10 FLR 5	workday-api-fis-SearchJobs	2026-04-27
https://fis.wd5.myworkdayjobs.com/job/US-GA-ATL-201-STE-900/Tax-Director_JR0305594	FIS Global	Tax Director	3 Locations	workday-api-fis-SearchJobs	2026-04-27
https://fis.wd5.myworkdayjobs.com/job/US-GA-ATL-201-STE-900/Tax-Director-Senior_JR0305602-1	FIS Global	Tax Director Senior	3 Locations	workday-api-fis-SearchJobs	2026-04-27
https://fis.wd5.myworkdayjobs.com/job/US-FL-JAX-347/Snr-Director--People-Experience-Leader_JR0305170	FIS Global	Snr Director, People Experience Leader	US FL JAX 347	workday-api-fis-SearchJobs	2026-04-27
https://fis.wd5.myworkdayjobs.com/job/US-FL-JAX-347/Pre-Sales-Representative-Sr-Lead--Solutions-Architecture_JR0305805-1	FIS Global	Pre-Sales Representative Sr Lead, Solutions Architecture	2 Locations	workday-api-fis-SearchJobs	2026-04-27
https://fis.wd5.myworkdayjobs.com/job/US-FL-JAX-347/Directors--Business-Process_JR0305733	FIS Global	Directors, Business Process	US FL JAX 347	workday-api-fis-SearchJobs	2026-04-27
https://jobs.ashbyhq.com/nerdwallet/e31fd10a-5535-44dd-988f-154c3741f52b	NerdWallet	Director, Growth & Operations (Wealth)	NerdWallet US, Remote	ashby-api-nerdwallet	2026-04-27
https://evolent.wd1.myworkdayjobs.com/job/Work-at-Home/Director--Business-Development_JR-916082	Evolent Health	Director, Business Development	Work at Home	workday-api-evolent-External	2026-04-27
https://evolent.wd1.myworkdayjobs.com/job/Work-at-Home/Field-Medical-Director--Pain-Management_JR-915568	Evolent Health	Field Medical Director, Interventional Pain Management	Work at Home	workday-api-evolent-External	2026-04-27
https://evolent.wd1.myworkdayjobs.com/job/Work-at-Home/Field-Medical-Director--MSK-Surgery--Orthopedic-Surgery-_JR-915996	Evolent Health	Field Medical Director, MSK Surgery (Orthopedic Surgery)	Work at Home	workday-api-evolent-External	2026-04-27
https://evolent.wd1.myworkdayjobs.com/job/Work-at-Home/Field-Medical-Director--Vacular-Surgery_JR-915990	Evolent Health	Field Medical Director, Vacular Surgery	Work at Home	workday-api-evolent-External	2026-04-27
https://evolent.wd1.myworkdayjobs.com/job/Pittsburgh/Medical-Director--Medical-Oncology-Performance_JR-915269	Evolent Health	Medical Director, Medical Oncology Performance (Pittsburgh and Surrounding area)	2 Locations	workday-api-evolent-External	2026-04-27
https://evolent.wd1.myworkdayjobs.com/job/Work-at-Home/Field-Medical-Director--Oncology_JR-915201	Evolent Health	Field Medical Director, Oncology	Work at Home	workday-api-evolent-External	2026-04-27
https://evolent.wd1.myworkdayjobs.com/job/Work-at-Home/Field-Medical-Director--Cardiology_JR-915490	Evolent Health	Field Medical Director, Cardiology	Work at Home	workday-api-evolent-External	2026-04-27
